trialno,Condition,Stimulus,Target,Correct_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,key_resp.started,stimulus.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
4,I,<<><<,> ,right,10,2,2,right,1,1.4137887,None,2,2,10,3,15.6580812,,15.6458031,15.6580812,15.6580812,16.1581503,16.1581503,17.0753525,right,1,1.4137887,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,11,3,2,left,1,1.4344066,None,2,3,11,0,17.0915005,,17.0787993,17.0915005,17.0915005,17.5749099,17.5916677,18.5422895,left,1,1.4344066,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,12,0,3,right,1,1.0836377,None,3,0,12,3,18.55818,,18.5454015,18.55818,18.55818,19.0415499,19.0583389,19.6426676,right,1,1.0836377,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,13,1,3,right,1,1.1064204,None,3,1,13,1,19.6583699,,19.6456251,19.6583699,19.6583699,20.1584199,20.1584199,20.7756216,right,1,1.1064204,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,14,2,3,left,1,1.0763529,None,3,2,14,0,20.7912407,,20.7791143,20.7912407,20.7912407,21.2750794,21.291603,21.8753408,left,1,1.0763529,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,15,3,3,right,0,1.0551754,None,3,3,15,2,21.8915432,,21.8782748,21.8915432,21.8915432,22.3748486,22.391724,22.9590473,right,0,1.0551754,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,16,0,4,left,1,1.3638876,None,4,0,16,0,22.974739,,22.9620002,22.974739,22.974739,23.4583403,23.4750978,24.3420172,left,1,1.3638876,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,17,1,4,right,1,1.1471612,None,4,1,17,3,24.3581107,,24.3452134,24.3581107,24.3581107,24.8416895,24.858364,25.508903,right,1,1.1471612,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,18,2,4,right,1,1.0388846,None,4,2,18,1,25.5245375,,25.5118006,25.5245375,25.5245375,26.0084587,26.0250803,26.5751721,right,1,1.0388846,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,19,3,4,left,1,2.5672513,None,4,3,19,2,26.5909919,,26.5781352,26.5909919,26.5909919,27.0751088,27.0917458,29.1750811,left,1,2.5672513,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,20,0,5,left,1,1.1341459,None,5,0,20,0,29.1913643,,29.1785345,29.1913643,29.1913643,29.6750727,29.6916742,30.3422957,left,1,1.1341459,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,21,1,5,left,1,1.9249666,None,5,1,21,2,30.3583131,,30.3450924,30.3583131,30.3583131,30.8415508,30.8584334,32.2919115,left,1,1.9249666,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,22,2,5,right,1,1.0997086,None,5,2,22,3,32.3081285,,32.2947493,32.3081285,32.3081285,32.7915669,32.8082579,33.4092381,right,1,1.0997086,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,23,3,5,right,1,1.3482669,None,5,3,23,1,33.4247088,,33.4127003,33.4247088,33.4247088,33.9257896,33.9257896,34.7758027,right,1,1.3482669,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,24,0,6,right,1,1.5815387,None,6,0,24,3,34.7912597,,34.779114,34.7912597,34.7912597,35.2916803,35.2916803,36.3788795,right,1,1.5815387,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,25,1,6,left,1,2.2952249,None,6,1,25,2,36.3957753,,36.3836248,36.3957753,36.3957753,36.8913118,36.908461,38.6939694,left,1,2.2952249,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,26,2,6,right,1,1.0688205,None,6,2,26,1,38.7079859,,38.6987286,38.7079859,38.7079859,39.2093837,39.2093837,39.7923498,right,1,1.0688205,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,27,3,6,left,1,1.3815133,None,6,3,27,0,39.8079946,,39.7952668,39.8079946,39.8079946,40.2916126,40.3083579,41.1925824,left,1,1.3815133,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,28,0,7,right,1,1.017912,None,7,0,28,1,41.2083762,,41.195556,41.2083762,41.2083762,41.7085278,41.7085278,42.2424476,right,1,1.017912,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,29,1,7,left,1,2.3517243,None,7,1,29,2,42.4042229,,42.3949886,42.4042229,42.4042229,42.7415764,42.9080764,44.7587914,left,1,2.3517243,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,30,2,7,left,1,1.347492,None,7,2,30,0,44.7748403,,44.7615293,44.7748403,44.7748403,45.2584967,45.274979,46.1282564,left,1,1.347492,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,31,3,7,right,1,1.2012286,None,7,3,31,3,46.140926,,46.1321369,46.140926,46.140926,46.6417209,46.6417209,47.3590631,right,1,1.2012286,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,32,0,8,right,1,1.2527407,None,8,0,32,1,47.3751093,,47.3620183,47.3751093,47.3751093,47.874871,47.874871,48.6426226,right,1,1.2527407,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,33,1,8,left,1,2.7729562,None,8,1,33,2,48.6580967,,48.6455136,48.6580967,48.6580967,49.1581176,49.1581176,51.442366,left,1,2.7729562,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,34,2,8,left,1,1.3671728,None,8,2,34,0,51.4582312,,51.4453444,51.4582312,51.4582312,51.9417091,51.9584263,52.8262006,left,1,1.3671728,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,35,3,8,right,1,1.3744573,None,8,3,35,3,52.84153,,52.8296803,52.84153,52.84153,53.3417668,53.3417668,54.2257923,right,1,1.3744573,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,36,0,9,left,1,2.3774211,None,9,0,36,2,54.2418354,,54.228616,54.2418354,54.2418354,54.7417903,54.7417903,56.6272347,left,1,2.3774211,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,37,1,9,right,1,1.1475344,None,9,1,37,3,56.6426155,,56.6312778,56.6426155,56.6426155,57.1416623,57.1416623,57.7931351,right,1,1.1475344,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,38,2,9,left,1,1.0275594,None,9,2,38,0,57.8080028,,57.796653,57.8080028,57.8080028,58.3087513,58.3087513,58.8425365,left,1,1.0275594,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,39,3,9,right,1,1.3429867,None,9,3,39,1,58.8582702,,58.8455683,58.8582702,58.8582702,59.3580757,59.3580757,60.2087099,right,1,1.3429867,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,40,0,10,left,1,1.9545792,None,10,0,40,2,60.2258194,,60.2114711,60.2258194,60.2258194,60.7080358,60.7416578,62.1929029,left,1,1.9545792,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,41,1,10,right,1,1.2823667,None,10,1,41,3,62.2088828,,62.1966833,62.2088828,62.2088828,62.7084929,62.7084929,63.4928188,right,1,1.2823667,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,42,2,10,right,1,1.1183815,None,10,2,42,1,63.5080545,,63.495768,63.5080545,63.5080545,64.0084416,64.0084416,64.6424319,right,1,1.1183815,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,43,3,10,left,1,1.0384528,None,10,3,43,0,64.6586322,,64.6453439,64.6586322,64.6586322,65.1419119,65.1583864,65.7091858,left,1,1.0384528,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,44,0,11,left,1,1.0295346,None,11,0,44,0,65.7252154,,65.709473,65.7252154,65.7252154,66.2085711,66.2252788,66.759435,left,1,1.0295346,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,45,1,11,left,1,2.0569904,None,11,1,45,2,66.7748725,,66.7624397,66.7748725,66.7748725,67.2750071,67.2750071,68.8423909,left,1,2.0569904,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,46,2,11,right,1,1.070139,None,11,2,46,1,68.85831,,68.8453199,68.85831,68.85831,69.3418531,69.3583732,69.9422707,right,1,1.070139,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,47,3,11,right,1,1.1312237,None,11,3,47,3,69.9583549,,69.9452038,69.9583549,69.9583549,70.4418053,70.4584528,71.0924341,right,1,1.1312237,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,48,0,12,left,1,1.8776547,None,12,0,48,2,71.1086451,,71.0958269,71.1086451,71.1086451,71.5915874,71.6087161,72.9924388,left,1,1.8776547,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,49,1,12,left,1,1.0800583,None,12,1,49,0,73.0082533,,72.9953685,73.0082533,73.0082533,73.5084911,73.5084911,74.0923082,left,1,1.0800583,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,50,2,12,right,1,1.0594078,None,12,2,50,3,74.1084971,,74.0951868,74.1084971,74.1084971,74.5917044,74.6085114,75.1755703,right,1,1.0594078,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,51,3,12,right,1,1.0645454,None,12,3,51,1,75.1915861,,75.1790429,75.1915861,75.1915861,75.6751555,75.6917237,76.258987,right,1,1.0645454,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,52,0,13,right,1,1.1135307,None,13,0,52,1,76.2749598,,76.259305,76.2749598,76.2749598,76.758667,76.7752282,77.3923369,right,1,1.1135307,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,53,1,13,right,1,1.784975,None,13,1,53,3,77.4083305,,77.3952949,77.4083305,77.4083305,77.8919669,77.9085394,79.209179,right,1,1.784975,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,54,2,13,left,1,2.9869208,None,13,2,54,2,79.2250448,,79.2124042,79.2250448,79.2250448,79.7253508,79.7253508,82.2265289,left,1,2.9869208,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,55,3,13,left,1,0.9906277,None,13,3,55,0,82.2425503,,82.2316296,82.2425503,82.2425503,82.7421237,82.7421237,83.2425428,left,1,0.9906277,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,56,0,14,right,1,1.1732405,None,14,0,56,3,83.258506,,83.245869,83.258506,83.258506,83.7416339,83.7583901,84.4424222,right,1,1.1732405,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,57,1,14,left,1,1.1027984,None,14,1,57,0,84.4586421,,84.4453349,84.4586421,84.4586421,84.9586738,84.9586738,85.5756459,left,1,1.1027984,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,58,2,14,left,1,1.3504951,None,14,2,58,2,85.5918046,,85.5791174,85.5918046,85.5918046,86.0750806,86.0917149,86.9584437,left,1,1.3504951,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,59,3,14,right,1,1.1337847,None,14,3,59,1,86.974478,,86.9617131,86.974478,86.974478,87.4580228,87.4746436,88.1096122,right,1,1.1337847,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,60,0,15,right,1,1.3524033,None,15,0,60,3,88.1251184,,88.1125663,88.1251184,88.1251184,88.6251283,88.6251283,89.4924785,right,1,1.3524033,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,61,1,15,right,1,1.0492986,None,15,1,61,1,89.5079239,,89.4969303,89.5079239,89.5079239,89.991798,90.0084221,90.5594104,right,1,1.0492986,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,62,2,15,left,1,2.2937315,None,15,2,62,2,90.5751982,,90.5624779,90.5751982,90.5751982,91.0752327,91.0752327,92.8758602,left,1,2.2937315,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,63,3,15,left,1,1.1181963,None,15,3,63,0,92.8918406,,92.8788873,92.8918406,92.8918406,93.3749195,93.3919592,94.0259766,left,1,1.1181963,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,64,0,16,right,1,1.1092742,None,16,0,64,1,94.0416324,,94.0296806,94.0416324,94.0416324,94.5251138,94.5421232,95.159195,right,1,1.1092742,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,65,1,16,right,1,1.564395,None,16,1,65,3,95.1747248,,95.1620969,95.1747248,95.1747248,95.6585955,95.6749086,96.7422608,right,1,1.564395,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,66,2,16,left,1,1.0008892,None,16,2,66,0,96.7585489,,96.745083,96.7585489,96.7585489,97.2419682,97.2588402,97.7758204,left,1,1.0008892,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,67,3,16,left,1,2.624949,None,16,3,67,2,97.7917796,,97.7799119,97.7917796,97.7917796,98.2749408,98.2918814,100.4256046,left,1,2.624949,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,68,0,17,right,0,1.091916,None,17,0,68,0,100.4416889,,100.4292605,100.4416889,100.4416889,100.925231,100.9419214,101.5426029,right,0,1.091916,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,69,1,17,right,1,1.7209402,None,17,1,69,1,101.558354,,101.5454475,101.558354,101.558354,102.0418943,102.0583744,103.2927433,right,1,1.7209402,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,70,2,17,right,1,1.3082888,None,17,2,70,3,103.3084241,,103.2962549,103.3084241,103.3084241,103.7920154,103.8084918,104.6254863,right,1,1.3082888,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,71,3,17,left,1,2.5420175,None,17,3,71,2,104.6415846,,104.6283457,104.6415846,104.6415846,105.1251623,105.1420183,107.1925357,left,1,2.5420175,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,72,0,18,right,1,1.1496223,None,18,0,72,1,107.2084582,,107.1956162,107.2084582,107.2084582,107.6918243,107.7086012,108.3595666,right,1,1.1496223,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,73,1,18,right,1,1.3697977,None,18,1,73,3,108.3751896,,108.3629771,108.3751896,108.3751896,108.8586075,108.8751274,109.7594858,right,1,1.3697977,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,74,2,18,left,1,1.3337393,None,18,2,74,0,109.7750162,,109.7623834,109.7750162,109.7750162,110.2588299,110.2750968,111.1258865,left,1,1.3337393,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,75,3,18,left,1,2.3844546,None,18,3,75,2,111.1416438,,111.1291909,111.1416438,111.1416438,111.6254132,111.6419568,113.5425718,left,1,2.3844546,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,76,0,19,left,1,1.2799504,None,19,0,76,0,113.5586443,,113.5459264,113.5586443,113.5586443,114.0426278,114.0584917,114.8421103,left,1,1.2799504,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,77,1,19,right,1,1.2806076,None,19,1,77,3,114.8582853,,114.8449808,114.8582853,114.8582853,115.3420837,115.3587436,116.1423386,right,1,1.2806076,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,78,2,19,left,1,1.5422771,None,19,2,78,2,116.1584988,,116.1452726,116.1584988,116.1584988,116.6419727,116.6585686,117.7089125,left,1,1.5422771,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,79,3,19,right,1,1.2921239,None,19,3,79,1,117.7251564,,117.7122414,117.7251564,117.7251564,118.2086628,118.2253014,119.0256039,right,1,1.2921239,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,80,0,20,right,1,1.3153893,None,20,0,80,3,119.0418672,,119.0286046,119.0418672,119.0418672,119.5249412,119.5418643,120.3594315,right,1,1.3153893,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,81,1,20,left,1,1.7502418,None,20,1,81,2,120.3752409,,120.3623838,120.3752409,120.3752409,120.8755032,120.8755032,122.1427,left,1,1.7502418,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,82,2,20,right,1,1.1838302,None,20,2,82,1,122.1585417,,122.1461211,122.1585417,122.1585417,122.6586442,122.6586442,123.3592609,right,1,1.1838302,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,83,3,20,left,1,1.0629786,None,20,3,83,0,123.3753398,,123.3623075,123.3753398,123.3753398,123.8585247,123.8752874,124.4423321,left,1,1.0629786,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,84,0,21,left,1,2.1873851,None,21,0,84,2,124.4584309,,124.4452626,124.4584309,124.4584309,124.941983,124.9587087,126.6593583,left,1,2.1873851,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
